trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,fare_amount,tip_amount,total_amount,payment_type
1028,2,2025-06-27 05:17:00,2025-06-27 05:21:00,1,4.51,11,15,16.41,1.64,18.35,3
1029,2,2025-06-14 12:53:00,2025-06-14 13:20:00,2,0.3,3,15,3.22,0.0,3.52,2
1030,1,2025-06-30 23:53:00,2025-07-01 00:06:00,1,0.7,7,12,4.63,0.0,4.93,4
1031,1,2025-06-08 04:30:00,2025-06-08 04:49:00,2,5.13,12,12,17.89,0.0,18.19,2
1032,2,2025-06-26 03:49:00,2025-06-26 03:58:00,2,1.44,13,2,7.39,0.0,7.69,2
1033,2,2025-06-08 12:02:00,2025-06-08 12:20:00,1,3.37,7,6,10.02,1.5,11.82,2
1034,2,2025-06-02 17:15:00,2025-06-02 17:17:00,2,3.81,6,11,12.03,0.0,12.33,2
1035,2,2025-06-04 02:31:00,2025-06-04 02:38:00,1,1.71,8,14,8.21,0.0,8.51,1
1036,2,2025-06-01 19:43:00,2025-06-01 20:23:00,1,2.73,2,9,8.84,0.88,10.02,1
1037,1,2025-06-01 12:14:00,2025-06-01 12:59:00,2,2.87,15,11,9.43,0.0,9.73,3
1038,1,2025-06-03 04:09:00,2025-06-03 05:04:00,2,5.44,11,11,18.61,3.72,22.63,3
1039,2,2025-06-15 00:46:00,2025-06-15 01:16:00,1,3.39,15,4,13.1,0.0,13.4,1
1040,1,2025-06-05 03:49:00,2025-06-05 03:52:00,4,3.27,6,14,11.35,0.0,11.65,3
1041,1,2025-06-03 21:00:00,2025-06-03 21:16:00,2,4.11,12,3,15.66,0.0,15.96,2
1042,1,2025-06-05 21:37:00,2025-06-05 22:31:00,3,2.96,11,4,10.17,2.03,12.5,2
1043,2,2025-06-20 11:21:00,2025-06-20 11:30:00,1,3.31,7,11,11.07,0.0,11.37,2
1044,2,2025-06-10 16:23:00,2025-06-10 16:54:00,1,4.19,11,10,12.82,1.28,14.4,1
1045,1,2025-06-10 22:43:00,2025-06-10 23:11:00,1,2.3,12,9,10.27,0.0,10.57,1
1046,1,2025-06-28 07:12:00,2025-06-28 07:34:00,1,5.89,11,15,22.39,3.36,26.05,1
1047,1,2025-06-29 21:58:00,2025-06-29 22:48:00,3,4.57,2,6,17.22,2.58,20.1,2
1048,1,2025-06-21 10:19:00,2025-06-21 10:45:00,1,1.98,9,10,8.07,0.0,8.37,1
1049,1,2025-06-29 01:13:00,2025-06-29 02:03:00,1,4.64,10,2,16.82,0.0,17.12,1
1050,1,2025-06-23 16:44:00,2025-06-23 17:04:00,1,2.11,4,11,7.65,1.15,9.1,3
1051,2,2025-06-28 05:15:00,2025-06-28 05:45:00,4,3.07,9,13,10.28,0.0,10.58,4
1052,1,2025-06-14 03:04:00,2025-06-14 03:54:00,3,1.33,6,4,5.46,0.55,6.31,1
1053,1,2025-06-12 07:15:00,2025-06-12 08:08:00,2,1.92,9,6,8.12,1.22,9.64,3
1054,1,2025-06-01 06:36:00,2025-06-01 06:42:00,1,0.2,4,1,3.15,0.0,3.45,1
1055,2,2025-06-05 04:13:00,2025-06-05 04:26:00,4,0.2,9,2,3.16,0.0,3.46,2
1056,1,2025-06-15 04:12:00,2025-06-15 04:24:00,1,1.02,7,3,5.63,0.0,5.93,1
1057,2,2025-06-27 05:36:00,2025-06-27 06:06:00,2,4.58,2,6,17.32,2.6,20.22,1
1058,1,2025-06-22 10:08:00,2025-06-22 10:38:00,2,2.92,12,7,10.41,2.08,12.79,1
1059,1,2025-06-18 08:36:00,2025-06-18 09:05:00,1,5.35,9,3,20.19,4.04,24.53,2
1060,2,2025-06-22 02:25:00,2025-06-22 02:46:00,1,0.39,9,10,3.57,0.54,4.41,1
1061,2,2025-06-07 05:15:00,2025-06-07 06:02:00,2,2.01,14,9,7.38,0.0,7.68,2
1062,2,2025-06-19 22:11:00,2025-06-19 22:38:00,4,3.43,7,8,14.04,1.4,15.74,2
1063,2,2025-06-04 05:48:00,2025-06-04 06:16:00,1,8.13,3,4,21.6,4.32,26.22,4
1064,2,2025-06-16 20:44:00,2025-06-16 21:18:00,2,0.2,12,1,3.11,0.31,3.72,3
1065,1,2025-06-12 05:33:00,2025-06-12 05:50:00,1,0.2,12,11,3.03,0.0,3.33,2
1066,1,2025-06-21 17:29:00,2025-06-21 18:14:00,1,3.86,10,10,11.67,0.0,11.97,1
1067,1,2025-06-05 04:49:00,2025-06-05 05:32:00,2,2.71,9,15,10.76,0.0,11.06,1
1068,2,2025-06-20 10:15:00,2025-06-20 10:33:00,3,1.19,9,11,6.11,1.22,7.63,1
1069,2,2025-06-19 17:35:00,2025-06-19 18:25:00,1,5.62,13,13,15.46,3.09,18.85,1
1070,2,2025-06-10 12:51:00,2025-06-10 13:40:00,1,0.83,1,3,4.72,0.47,5.49,1
1071,2,2025-06-04 04:17:00,2025-06-04 05:08:00,1,2.35,3,3,9.52,1.43,11.25,3
1072,1,2025-06-07 02:43:00,2025-06-07 02:57:00,1,0.78,2,8,4.67,0.93,5.9,1
1073,1,2025-06-03 16:25:00,2025-06-03 17:14:00,4,4.65,8,11,14.18,2.13,16.61,1
1074,2,2025-06-04 15:10:00,2025-06-04 15:30:00,1,6.43,5,2,17.31,0.0,17.61,2
1075,1,2025-06-11 16:26:00,2025-06-11 16:58:00,1,0.2,13,1,3.0,0.3,3.6,1
1076,2,2025-06-24 18:31:00,2025-06-24 19:23:00,2,3.53,9,13,10.3,2.06,12.66,2
1077,2,2025-06-16 08:07:00,2025-06-16 08:47:00,4,1.37,14,4,6.98,0.7,7.98,2
1078,1,2025-06-18 05:21:00,2025-06-18 06:02:00,1,4.07,14,6,11.73,1.17,13.2,2
1079,2,2025-06-19 06:52:00,2025-06-19 07:40:00,4,5.64,14,9,15.08,0.0,15.38,4
1080,1,2025-06-12 07:28:00,2025-06-12 07:53:00,1,0.2,9,7,3.05,0.46,3.81,3
1081,1,2025-06-15 15:54:00,2025-06-15 15:57:00,3,0.35,11,8,3.68,0.37,4.35,2
1082,2,2025-06-19 05:05:00,2025-06-19 05:54:00,4,0.2,6,7,3.09,0.0,3.39,4
1083,1,2025-06-05 13:43:00,2025-06-05 14:31:00,1,1.05,15,10,5.71,1.14,7.15,2
1084,1,2025-06-04 23:07:00,2025-06-04 23:28:00,2,5.1,14,8,18.81,3.76,22.87,1
1085,1,2025-06-22 22:39:00,2025-06-22 23:23:00,1,1.68,2,7,6.54,0.0,6.84,1
1086,1,2025-06-18 10:52:00,2025-06-18 11:43:00,4,2.8,11,8,9.6,0.96,10.86,1
1087,1,2025-06-25 07:51:00,2025-06-25 08:33:00,4,3.06,15,10,11.77,0.0,12.07,1
1088,2,2025-06-18 03:47:00,2025-06-18 04:34:00,1,2.3,11,11,9.61,1.44,11.35,1
1089,1,2025-06-12 18:59:00,2025-06-12 19:08:00,3,2.94,15,4,10.17,2.03,12.5,1
1090,2,2025-06-06 19:10:00,2025-06-06 19:32:00,1,4.19,12,1,16.52,3.3,20.12,2
1091,1,2025-06-25 09:01:00,2025-06-25 09:15:00,3,6.56,13,11,19.45,1.95,21.7,3
1092,2,2025-06-28 09:07:00,2025-06-28 09:46:00,1,0.2,1,9,3.0,0.45,3.75,1
1093,1,2025-06-14 12:12:00,2025-06-14 13:07:00,3,3.82,3,12,11.58,1.16,13.04,1
1094,2,2025-06-15 01:23:00,2025-06-15 01:57:00,4,6.31,5,14,23.88,0.0,24.18,4
1095,1,2025-06-10 19:36:00,2025-06-10 20:09:00,4,1.79,3,14,6.56,0.66,7.52,4
1096,2,2025-06-11 05:50:00,2025-06-11 06:36:00,1,8.49,14,8,28.67,0.0,28.97,4
1097,2,2025-06-08 05:52:00,2025-06-08 05:55:00,1,1.38,13,7,6.66,0.67,7.63,2
1098,2,2025-06-13 21:09:00,2025-06-13 21:29:00,1,2.63,12,14,10.48,0.0,10.78,1
1099,1,2025-06-15 17:15:00,2025-06-15 18:05:00,3,4.28,8,11,12.19,1.22,13.71,1
1100,1,2025-06-21 02:39:00,2025-06-21 03:25:00,4,0.2,4,4,3.06,0.0,3.36,3
1101,1,2025-06-01 09:58:00,2025-06-01 10:23:00,1,2.79,7,7,10.91,0.0,11.21,1
1102,2,2025-06-17 04:23:00,2025-06-17 04:55:00,3,0.48,2,9,3.66,0.0,3.96,2
1103,1,2025-06-07 18:16:00,2025-06-07 18:58:00,4,2.93,8,5,9.36,1.4,11.06,3
1104,2,2025-06-18 02:00:00,2025-06-18 02:51:00,1,1.65,13,8,7.5,0.0,7.8,3
1105,1,2025-06-30 17:27:00,2025-06-30 17:57:00,1,2.49,11,11,8.22,1.23,9.75,2
1106,1,2025-06-27 01:50:00,2025-06-27 02:28:00,2,3.99,13,10,13.57,0.0,13.87,2
1107,1,2025-06-30 08:04:00,2025-06-30 08:50:00,2,0.7,12,15,4.12,0.0,4.42,4
1108,2,2025-06-01 21:34:00,2025-06-01 22:01:00,1,4.31,13,13,14.86,2.97,18.13,2
1109,1,2025-06-27 14:40:00,2025-06-27 15:16:00,1,2.36,11,15,8.04,0.0,8.34,4
1110,2,2025-06-28 06:22:00,2025-06-28 07:08:00,1,0.2,8,13,3.0,0.6,3.9,1
1111,2,2025-06-06 20:42:00,2025-06-06 21:20:00,1,3.54,2,2,12.68,0.0,12.98,2
1112,1,2025-06-08 19:26:00,2025-06-08 19:55:00,3,4.4,4,5,17.34,0.0,17.64,4
1113,2,2025-06-14 08:28:00,2025-06-14 09:12:00,3,2.07,9,15,8.27,0.83,9.4,2
1114,1,2025-06-24 05:42:00,2025-06-24 05:57:00,1,2.95,4,1,11.43,0.0,11.73,1
1115,2,2025-06-10 19:04:00,2025-06-10 19:14:00,1,2.03,12,10,7.84,0.0,8.14,2
1116,1,2025-06-12 14:29:00,2025-06-12 14:47:00,1,2.32,7,8,8.67,0.0,8.97,3
1117,1,2025-06-20 08:35:00,2025-06-20 09:21:00,4,4.08,11,12,14.56,1.46,16.32,1
1118,2,2025-06-26 15:38:00,2025-06-26 16:22:00,1,4.31,10,3,15.33,3.07,18.7,1
1119,2,2025-06-20 17:38:00,2025-06-20 18:04:00,1,6.02,9,2,16.3,0.0,16.6,1
1120,1,2025-06-30 03:14:00,2025-06-30 03:21:00,1,3.66,13,5,12.15,1.22,13.67,1
1121,1,2025-06-01 10:46:00,2025-06-01 10:54:00,1,0.2,13,15,3.03,0.0,3.33,2
1122,2,2025-06-14 22:50:00,2025-06-14 23:29:00,4,7.06,2,9,24.99,3.75,29.04,2
1123,1,2025-06-13 20:00:00,2025-06-13 20:37:00,1,3.07,13,7,9.43,0.94,10.67,4
1124,1,2025-06-25 04:44:00,2025-06-25 05:21:00,1,4.15,8,10,14.59,2.19,17.08,1
1125,2,2025-06-24 08:57:00,2025-06-24 09:44:00,4,3.81,1,15,12.61,1.26,14.17,4
1126,2,2025-06-12 08:05:00,2025-06-12 08:50:00,2,4.1,3,8,14.51,2.18,16.99,2
1127,1,2025-06-14 01:17:00,2025-06-14 01:36:00,1,5.63,5,11,19.74,0.0,20.04,2
1128,1,2025-06-15 05:35:00,2025-06-15 05:42:00,1,2.45,12,4,9.76,0.0,10.06,2
1129,1,2025-06-03 14:42:00,2025-06-03 14:49:00,2,3.09,7,11,11.13,0.0,11.43,2
1130,2,2025-06-24 10:31:00,2025-06-24 11:16:00,1,0.53,12,2,4.3,0.86,5.46,2
1131,1,2025-06-09 15:43:00,2025-06-09 16:38:00,3,3.11,4,12,11.96,1.2,13.46,2
1132,1,2025-06-08 16:04:00,2025-06-08 16:49:00,1,0.2,15,4,3.16,0.63,4.09,1
1133,2,2025-06-07 01:37:00,2025-06-07 02:11:00,4,2.79,6,2,10.3,0.0,10.6,1
1134,2,2025-06-25 12:51:00,2025-06-25 13:42:00,1,3.74,5,8,14.58,1.46,16.34,1
1135,1,2025-06-01 02:26:00,2025-06-01 03:15:00,2,1.77,14,15,8.35,1.67,10.32,2
1136,2,2025-06-23 05:19:00,2025-06-23 05:24:00,1,1.66,8,6,6.86,1.37,8.53,1
1137,1,2025-06-01 05:37:00,2025-06-01 06:01:00,1,4.24,7,8,13.63,0.0,13.93,2
1138,2,2025-06-24 09:46:00,2025-06-24 09:57:00,1,2.34,1,3,8.8,1.32,10.42,2
1139,2,2025-06-18 23:50:00,2025-06-19 00:15:00,1,2.52,2,8,8.59,0.86,9.75,1
1140,1,2025-06-17 02:22:00,2025-06-17 03:11:00,1,5.32,15,14,16.97,1.7,18.97,1
1141,1,2025-06-13 23:11:00,2025-06-13 23:15:00,2,4.67,3,11,14.63,0.0,14.93,3
1142,1,2025-06-13 02:19:00,2025-06-13 02:28:00,1,4.83,8,13,15.57,3.11,18.98,4
1143,1,2025-06-19 04:46:00,2025-06-19 05:20:00,1,2.68,2,2,11.05,0.0,11.35,1
1144,2,2025-06-16 15:52:00,2025-06-16 16:26:00,2,0.2,1,11,3.0,0.0,3.3,2
1145,1,2025-06-01 08:46:00,2025-06-01 09:15:00,4,1.5,4,10,5.95,0.89,7.14,2
1146,1,2025-06-09 12:06:00,2025-06-09 12:23:00,4,3.41,14,5,11.15,0.0,11.45,4
1147,1,2025-06-20 12:45:00,2025-06-20 12:59:00,3,0.2,10,3,3.0,0.6,3.9,3
1148,2,2025-06-29 21:01:00,2025-06-29 21:12:00,1,3.8,7,1,11.91,0.0,12.21,1
1149,1,2025-06-20 09:38:00,2025-06-20 09:41:00,1,2.52,9,5,8.2,1.23,9.73,1
1150,2,2025-06-20 09:23:00,2025-06-20 09:55:00,1,2.59,11,1,8.39,1.26,9.95,1
1151,1,2025-06-17 13:07:00,2025-06-17 13:26:00,1,6.3,3,1,18.23,0.0,18.53,3
1152,1,2025-06-15 15:18:00,2025-06-15 15:33:00,2,2.04,15,10,7.69,0.77,8.76,1
1153,1,2025-06-12 11:32:00,2025-06-12 12:05:00,1,2.03,11,9,7.2,0.0,7.5,1
1154,1,2025-06-17 10:43:00,2025-06-17 11:32:00,4,4.55,10,6,16.76,3.35,20.41,1
1155,1,2025-06-10 13:24:00,2025-06-10 14:03:00,1,0.2,2,1,3.0,0.6,3.9,3
1156,2,2025-06-21 06:53:00,2025-06-21 07:01:00,4,6.12,10,6,16.51,3.3,20.11,2
1157,2,2025-06-10 04:38:00,2025-06-10 05:14:00,1,3.09,12,5,10.01,2.0,12.31,2
1158,2,2025-06-29 15:58:00,2025-06-29 16:45:00,3,2.58,2,8,8.54,1.28,10.12,2
1159,1,2025-06-01 23:53:00,2025-06-02 00:05:00,4,0.57,10,1,3.84,0.0,4.14,4
1160,2,2025-06-19 02:10:00,2025-06-19 02:43:00,3,1.31,2,3,6.46,1.29,8.05,2
1161,1,2025-06-26 14:23:00,2025-06-26 15:14:00,3,0.99,3,10,4.92,0.0,5.22,3
1162,2,2025-06-01 09:40:00,2025-06-01 10:32:00,1,5.03,12,12,16.66,3.33,20.29,4
1163,2,2025-06-11 00:39:00,2025-06-11 00:59:00,1,2.51,9,4,8.54,0.0,8.84,3
1164,1,2025-06-07 17:48:00,2025-06-07 18:07:00,4,0.63,14,13,4.59,0.46,5.35,1
1165,2,2025-06-10 13:20:00,2025-06-10 13:56:00,4,5.46,6,2,18.66,1.87,20.83,1
1166,1,2025-06-19 14:01:00,2025-06-19 14:42:00,1,5.23,11,14,15.86,0.0,16.16,1
1167,2,2025-06-13 17:29:00,2025-06-13 17:42:00,4,3.19,2,12,12.03,2.41,14.74,1
1168,1,2025-06-29 12:00:00,2025-06-29 12:42:00,1,3.57,14,8,12.94,0.0,13.24,1
1169,2,2025-06-10 06:44:00,2025-06-10 07:23:00,1,0.35,4,12,3.44,0.52,4.26,1
1170,1,2025-06-22 19:12:00,2025-06-22 19:19:00,1,0.2,3,14,3.06,0.46,3.82,2
1171,1,2025-06-23 07:46:00,2025-06-23 08:34:00,1,3.92,14,7,12.58,0.0,12.88,1
1172,1,2025-06-04 06:41:00,2025-06-04 07:10:00,4,4.75,2,12,14.35,2.15,16.8,4
1173,1,2025-06-01 12:52:00,2025-06-01 13:32:00,1,4.87,13,14,13.86,0.0,14.16,1
1174,1,2025-06-04 19:18:00,2025-06-04 19:37:00,1,4.41,1,13,12.96,2.59,15.85,2
1175,2,2025-06-16 09:36:00,2025-06-16 10:23:00,1,4.19,14,3,15.54,2.33,18.17,2
1176,1,2025-06-08 00:46:00,2025-06-08 01:03:00,1,3.79,11,9,11.09,1.11,12.5,4
1177,1,2025-06-03 00:38:00,2025-06-03 00:46:00,1,2.26,3,1,9.88,1.48,11.66,1
1178,2,2025-06-20 10:32:00,2025-06-20 10:58:00,4,2.93,4,15,9.46,0.95,10.71,3
1179,2,2025-06-06 02:46:00,2025-06-06 03:19:00,1,3.69,6,2,11.07,1.11,12.48,1
1180,2,2025-06-04 20:37:00,2025-06-04 20:41:00,3,4.09,7,9,14.46,0.0,14.76,1
1181,1,2025-06-20 08:28:00,2025-06-20 08:39:00,1,5.71,6,15,19.34,1.93,21.57,2
1182,1,2025-06-17 19:10:00,2025-06-17 19:28:00,4,1.21,13,1,6.34,0.0,6.64,1
1183,1,2025-06-15 13:48:00,2025-06-15 13:59:00,3,0.61,14,2,4.42,0.66,5.38,2
1184,2,2025-06-13 16:10:00,2025-06-13 16:21:00,1,5.33,3,13,14.8,0.0,15.1,1
1185,1,2025-06-23 11:48:00,2025-06-23 12:17:00,2,0.2,3,13,3.08,0.31,3.69,2
1186,1,2025-06-26 00:01:00,2025-06-26 00:34:00,2,3.86,9,9,13.49,2.02,15.81,1
1187,1,2025-06-27 10:34:00,2025-06-27 11:21:00,1,0.77,12,2,4.83,0.0,5.13,1
1188,1,2025-06-10 06:02:00,2025-06-10 06:05:00,1,4.5,3,15,14.36,2.15,16.81,1
1189,2,2025-06-17 10:09:00,2025-06-17 11:00:00,1,3.94,15,15,11.85,2.37,14.52,1
1190,1,2025-06-11 05:18:00,2025-06-11 05:23:00,2,1.61,12,12,7.49,0.0,7.79,3
1191,1,2025-06-02 04:46:00,2025-06-02 05:32:00,1,5.18,2,8,18.26,3.65,22.21,1
1192,2,2025-06-17 14:56:00,2025-06-17 15:07:00,1,2.76,1,10,8.83,0.0,9.13,4
1193,2,2025-06-09 07:15:00,2025-06-09 07:47:00,2,3.06,8,7,11.8,1.18,13.28,4
1194,1,2025-06-30 08:20:00,2025-06-30 09:06:00,3,0.2,3,1,3.0,0.0,3.3,4
1195,2,2025-06-08 21:35:00,2025-06-08 22:09:00,3,4.33,9,12,14.23,2.13,16.66,2
1196,2,2025-06-14 22:16:00,2025-06-14 23:03:00,1,4.98,5,2,14.81,0.0,15.11,3
1197,1,2025-06-10 15:24:00,2025-06-10 15:51:00,4,2.12,10,14,7.63,1.53,9.46,2
1198,1,2025-06-22 17:27:00,2025-06-22 17:49:00,1,2.2,14,7,9.06,1.36,10.72,4
1199,2,2025-06-17 21:45:00,2025-06-17 22:28:00,1,1.72,10,13,6.5,0.65,7.45,1
1200,1,2025-06-13 20:14:00,2025-06-13 20:26:00,1,3.96,4,10,13.79,0.0,14.09,1
1201,2,2025-06-26 02:35:00,2025-06-26 02:49:00,1,2.85,10,1,9.69,1.94,11.93,1
1202,2,2025-06-15 07:36:00,2025-06-15 07:43:00,2,2.79,6,13,11.8,0.0,12.1,2
1203,1,2025-06-09 20:51:00,2025-06-09 21:13:00,3,3.24,6,7,13.41,0.0,13.71,4
1204,1,2025-06-07 20:02:00,2025-06-07 20:05:00,1,0.2,8,10,3.08,0.46,3.84,1
1205,1,2025-06-07 21:31:00,2025-06-07 22:16:00,4,0.2,15,4,3.0,0.0,3.3,1
1206,2,2025-06-23 19:54:00,2025-06-23 20:29:00,2,4.2,11,9,16.74,3.35,20.39,4
1207,2,2025-06-06 23:18:00,2025-06-06 23:41:00,1,2.46,15,12,10.69,0.0,10.99,1
1208,2,2025-06-28 18:42:00,2025-06-28 19:22:00,1,6.04,10,11,16.33,0.0,16.63,4
1209,2,2025-06-01 16:19:00,2025-06-01 16:30:00,1,3.38,8,2,13.45,0.0,13.75,1
1210,1,2025-06-14 10:52:00,2025-06-14 11:04:00,1,1.4,6,6,5.69,1.14,7.13,1
1211,1,2025-06-21 23:15:00,2025-06-21 23:33:00,1,9.0,11,15,30.54,4.58,35.42,2
1212,1,2025-06-23 05:18:00,2025-06-23 05:22:00,2,2.69,7,7,9.59,0.96,10.85,1
1213,1,2025-06-24 07:45:00,2025-06-24 08:26:00,3,5.14,8,5,18.02,3.6,21.92,3
1214,1,2025-06-03 14:19:00,2025-06-03 15:08:00,1,2.6,1,3,10.69,2.14,13.13,2
1215,2,2025-06-08 04:48:00,2025-06-08 05:26:00,2,2.54,11,2,9.27,1.39,10.96,2
1216,1,2025-06-30 05:45:00,2025-06-30 06:21:00,4,3.68,2,2,14.57,2.19,17.06,1
1217,1,2025-06-19 01:34:00,2025-06-19 02:25:00,4,1.26,10,8,5.37,0.54,6.21,3
1218,2,2025-06-22 16:09:00,2025-06-22 16:18:00,1,4.07,9,3,12.81,0.0,13.11,3
1219,2,2025-06-10 17:09:00,2025-06-10 17:31:00,2,0.2,15,13,3.13,0.0,3.43,2
1220,2,2025-06-10 17:06:00,2025-06-10 17:11:00,1,0.61,13,11,4.0,0.0,4.3,1
1221,2,2025-06-29 22:20:00,2025-06-29 22:33:00,2,3.89,14,12,12.95,1.29,14.54,2
1222,1,2025-06-10 17:51:00,2025-06-10 18:35:00,2,3.6,14,1,14.28,0.0,14.58,1
1223,1,2025-06-14 12:17:00,2025-06-14 12:29:00,4,4.79,12,13,15.81,3.16,19.27,2
1224,1,2025-06-17 03:25:00,2025-06-17 04:11:00,1,7.95,9,13,25.43,0.0,25.73,3
1225,2,2025-06-27 07:51:00,2025-06-27 08:32:00,1,5.11,1,3,18.79,1.88,20.97,2
1226,1,2025-06-15 09:36:00,2025-06-15 09:45:00,2,5.65,5,9,20.3,3.04,23.64,4
1227,2,2025-06-06 17:19:00,2025-06-06 18:01:00,4,0.2,12,4,3.0,0.0,3.3,2
1228,1,2025-06-08 13:25:00,2025-06-08 14:05:00,1,4.94,4,4,15.61,1.56,17.47,4
1229,2,2025-06-17 13:21:00,2025-06-17 13:24:00,2,2.62,12,8,10.84,0.0,11.14,2
1230,2,2025-06-17 00:10:00,2025-06-17 00:34:00,1,4.9,9,13,18.15,2.72,21.17,1
1231,2,2025-06-21 21:09:00,2025-06-21 21:38:00,4,1.34,7,5,5.71,0.86,6.87,1
1232,1,2025-06-29 05:36:00,2025-06-29 05:44:00,3,5.11,2,11,19.85,0.0,20.15,2
1233,1,2025-06-05 17:14:00,2025-06-05 17:47:00,4,3.2,9,10,11.63,1.74,13.67,1
1234,1,2025-06-20 03:27:00,2025-06-20 03:42:00,1,0.26,9,7,3.14,0.47,3.91,4
1235,1,2025-06-22 08:54:00,2025-06-22 09:03:00,3,1.0,1,6,5.26,0.79,6.35,1
1236,1,2025-06-13 04:18:00,2025-06-13 05:02:00,2,6.21,11,4,18.13,2.72,21.15,1
1237,1,2025-06-01 16:57:00,2025-06-01 17:00:00,3,4.36,6,6,16.37,3.27,19.94,2
1238,2,2025-06-12 00:08:00,2025-06-12 00:45:00,1,4.87,10,11,18.9,0.0,19.2,4
1239,2,2025-06-27 07:10:00,2025-06-27 07:39:00,3,5.26,7,15,20.24,0.0,20.54,1
1240,2,2025-06-20 21:45:00,2025-06-20 22:01:00,4,5.36,9,2,14.93,0.0,15.23,1
1241,1,2025-06-26 03:55:00,2025-06-26 04:07:00,1,4.54,1,11,13.0,1.95,15.25,2
1242,1,2025-06-25 17:50:00,2025-06-25 17:57:00,2,2.75,12,12,10.44,0.0,10.74,3
1243,1,2025-06-29 17:46:00,2025-06-29 18:37:00,4,2.22,4,9,9.78,0.98,11.06,4
1244,1,2025-06-18 04:59:00,2025-06-18 05:50:00,4,4.41,5,2,13.58,0.0,13.88,1
1245,2,2025-06-30 01:17:00,2025-06-30 01:56:00,1,3.88,2,3,15.35,0.0,15.65,1
1246,1,2025-06-05 05:20:00,2025-06-05 05:26:00,2,2.44,15,14,9.32,0.93,10.55,1
1247,2,2025-06-23 08:20:00,2025-06-23 09:12:00,2,4.01,4,11,15.94,0.0,16.24,1
1248,1,2025-06-29 20:00:00,2025-06-29 20:30:00,4,3.31,5,1,12.99,0.0,13.29,2
1249,1,2025-06-29 17:27:00,2025-06-29 18:07:00,1,3.84,8,10,12.53,1.25,14.08,2
1250,1,2025-06-12 13:58:00,2025-06-12 14:07:00,1,2.37,9,1,8.26,0.0,8.56,4
1251,1,2025-06-17 14:33:00,2025-06-17 14:42:00,1,3.61,12,12,11.04,0.0,11.34,1
1252,2,2025-06-22 22:00:00,2025-06-22 22:14:00,2,2.89,12,9,12.16,1.22,13.68,3
1253,2,2025-06-23 13:32:00,2025-06-23 14:01:00,2,1.08,4,11,5.13,0.0,5.43,1
1254,1,2025-06-27 13:29:00,2025-06-27 14:21:00,4,3.03,3,13,11.95,1.2,13.45,2
1255,2,2025-06-20 17:27:00,2025-06-20 17:57:00,2,0.2,2,10,3.14,0.63,4.07,1
1256,1,2025-06-26 19:28:00,2025-06-26 19:52:00,3,4.81,8,3,15.24,0.0,15.54,1
1257,1,2025-06-27 17:01:00,2025-06-27 17:29:00,1,2.14,6,7,8.86,1.77,10.93,1
1258,1,2025-06-15 16:27:00,2025-06-15 16:56:00,4,6.99,4,2,24.51,2.45,27.26,1
1259,1,2025-06-17 22:17:00,2025-06-17 22:28:00,2,3.4,12,6,11.28,0.0,11.58,2
1260,1,2025-06-15 15:13:00,2025-06-15 15:29:00,3,2.15,5,10,8.68,1.3,10.28,1
1261,2,2025-06-05 16:24:00,2025-06-05 17:01:00,4,2.7,10,15,11.3,0.0,11.6,4
1262,2,2025-06-20 19:21:00,2025-06-20 19:43:00,2,6.03,4,1,21.65,0.0,21.95,1
1263,1,2025-06-13 11:44:00,2025-06-13 12:12:00,1,4.89,7,4,16.79,3.36,20.45,1
1264,2,2025-06-30 07:03:00,2025-06-30 07:55:00,1,4.77,15,8,17.89,0.0,18.19,4
1265,1,2025-06-19 07:58:00,2025-06-19 08:02:00,2,6.93,2,8,18.07,0.0,18.37,3
1266,2,2025-06-14 16:46:00,2025-06-14 17:05:00,2,0.34,7,2,3.38,0.34,4.02,2
1267,1,2025-06-03 03:24:00,2025-06-03 03:51:00,1,1.39,14,6,6.38,0.0,6.68,1
1268,2,2025-06-03 04:14:00,2025-06-03 05:08:00,1,8.96,6,14,22.32,0.0,22.62,1
1269,1,2025-06-05 00:08:00,2025-06-05 00:22:00,1,2.58,1,15,10.7,2.14,13.14,4
1270,2,2025-06-02 23:03:00,2025-06-02 23:12:00,4,0.2,2,5,3.0,0.3,3.6,2
1271,1,2025-06-18 06:34:00,2025-06-18 06:53:00,3,1.69,3,6,7.4,0.0,7.7,4
1272,1,2025-06-19 19:25:00,2025-06-19 20:07:00,3,0.2,9,9,3.05,0.0,3.35,2
1273,1,2025-06-23 07:19:00,2025-06-23 07:38:00,1,1.71,13,5,6.73,0.67,7.7,2
1274,1,2025-06-12 00:44:00,2025-06-12 01:28:00,2,6.26,12,2,21.13,0.0,21.43,1
1275,1,2025-06-10 16:04:00,2025-06-10 16:06:00,3,2.07,2,6,8.01,1.2,9.51,4
1276,1,2025-06-25 00:19:00,2025-06-25 00:53:00,3,1.13,12,8,6.15,0.62,7.07,1
1277,2,2025-06-06 22:03:00,2025-06-06 22:19:00,1,5.0,9,4,16.21,3.24,19.75,1
1278,1,2025-06-13 15:28:00,2025-06-13 15:57:00,1,2.16,14,10,7.68,0.77,8.75,2
1279,2,2025-06-05 21:03:00,2025-06-05 21:52:00,1,3.5,1,8,12.14,1.21,13.65,1
1280,2,2025-06-06 09:14:00,2025-06-06 09:51:00,3,3.45,4,3,10.44,1.57,12.31,2
